Id,Sales
1,4000.6892
857,4184.3896
1713,4774.5566
2569,5490.1704
3425,4532.6064
4281,4005.256
5137,3533.7493
5993,3435.184
6849,3600.4963
7705,3686.7039
8561,3982.4246
9417,3985.617
10273,3829.6414
11129,4633.6147
11985,4492.498
12841,4819.5493
13697,5112.804
14553,5437.2637
15409,5113.887
16265,4085.6782
17121,3715.187
17977,3330.9583
18833,3061.5508
19689,3257.8062
20545,3687.1821
21401,4954.828
22257,3770.1887
23113,4172.15
23969,4076.118
24825,4164.6943
25681,4945.889
26537,5528.521
27393,4923.8643
28249,4293.1157
29105,3771.1096
29961,3372.2634
30817,3163.9917
31673,3133.6108
32529,3704.344
33385,4567.928
34241,3982.7554
35097,4147.4805
35953,4248.795
36809,4617.158
37665,4886.555
38521,5523.672
39377,4413.339
40233,4244.5137
2,7373.419
858,7726.762
1714,9053.957
2570,9677.372
3426,2792.3557
4282,3565.232
5138,5502.4697
5994,5304.7866
6850,5545.2524
7706,5560.273
8562,5730.773
9418,3093.2595
10274,4020.8481
11130,7745.999
11986,8399.418
12842,9005.685
13698,9154.745
14554,11595.672
15410,2882.2905
16266,3944.222
17122,5495.8867
17978,5611.7695
18834,5308.39
19690,5644.4243
20546,5712.545
21402,2872.0115
22258,3559.655
23114,7301.1416
23970,7611.186
24826,7571.905
25682,9162.057
26538,9652.87
27394,3175.8787
28250,3910.404
29106,5911.815
29962,5738.836
30818,5753.3438
31674,5745.688
32530,6001.2056
33386,3231.1116
34242,3909.483
35098,7581.842
35954,7726.9907
36810,7991.166
37666,9154.99
38522,10548.794
39378,4940.5327
40234,5089.784
3,9350.607
859,9742.449
1715,11005.475
2571,12002.566
3427,3034.1125
4283,5233.719
5139,7543.014
5995,7412.0874
6851,7473.4785
7707,7759.501
8563,8605.609
9419,3527.2896
10275,4880.313
11131,9758.593
11987,10511.014
12843,10434.441
13699,10967.908
14555,12377.447
15411,5131.977
16267,6947.04
17123,8795.88
17979,8938.144
18835,8495.278
19691,9208.014
20547,9040.418
21403,5060.916
22259,6242.7036
23115,11209.015
23971,11518.909
24827,10944.2295
25683,12063.874
26539,12885.592
27395,4955.778
28251,6933.979
29107,9616.948
29963,9304.419
30819,8273.759
31675,9388.812
32531,9442.686
33387,4569.14
34243,6803.42
35099,10983.37
35955,11455.78
36811,11204.247
37667,12080.328
38523,15210.37
39379,5040.451
40235,6776.7305
4,7515.983
860,7451.954
1716,8281.741
2572,10471.848
3428,3369.7485
4284,3993.1477
5140,5833.986
5996,6178.6494
6852,5897.791
7708,5605.5156
8564,6362.6074
9420,3259.8083
10276,3794.5178
11132,7368.645
11988,8273.806
12844,7568.7427
13700,8367.642
14556,9770.31
15412,4383.1953
16268,3970.6882
17124,4611.555
17980,5339.3413
18836,4727.7646
19692,4712.088
20548,5076.8667
21404,3114.0857
22260,3533.2368
23116,6136.5386
23972,7346.042
24828,6793.175
25684,7897.6865
26540,9925.159
27396,3496.0354
28252,3800.5635
29108,5528.358
29964,6077.798
30820,5111.5366
31676,5309.611
32532,6003.7075
33388,3074.3994
34244,3560.4126
35100,6455.284
35956,7526.4346
36812,6855.054
37668,7691.0283
38524,9919.803
39380,3210.097
40236,3850.9946
5,6770.851
861,7073.841
1717,7820.942
2573,9650.845
3429,3661.204
4285,5129.873
5141,5584.255
5997,5486.5005
6853,5592.2983
7709,5330.0503
8565,6671.0225
9421,3751.6409
10277,5453.2764
11133,7033.508
11989,7544.821
12845,8065.549
13701,8844.191
14557,10367.265
15413,5271.893
16269,6079.9146
17125,5648.081
17981,5771.2505
18837,5654.383
19693,5430.5205
20549,6370.544
21405,4145.7407
22261,5785.6465
23117,7041.3545
23973,7493.5923
24829,7335.169
25685,8489.253
26541,10670.037
27397,4574.9355
28253,5963.2725
29109,6819.298
29965,6593.4297
30821,6103.516
31677,5453.703
32533,6726.302
33389,3873.1765
34245,5767.0464
35101,7291.7183
35957,7078.869
36813,7294.911
37669,8089.98
38525,11113.274
39381,3893.2498
40237,6208.897
6,5323.1504
862,5534.79
1718,6374.629
2574,7804.3994
3430,4128.109
4286,4808.9277
5142,5193.29
5998,5083.4424
6854,5060.554
