Id,Sales
1,5780.015
857,6021.136
1713,6020.717
2569,6643.5723
3425,0.94022334
4281,4321.4824
5137,4574.8047
5993,4160.4263
6849,4657.597
7705,4014.2063
8561,4233.3457
9417,1.669367
10273,3768.549
11129,3346.2266
11985,2370.2449
12841,6203.1436
13697,6398.355
14553,5993.072
15409,1.7818147
16265,4888.1777
17121,4676.16
17977,3628.6077
18833,3459.8923
19689,3017.9844
20545,3061.7026
21401,1.1847875
22257,4809.1113
23113,5439.276
23969,5537.203
24825,5379.7583
25681,6004.7446
26537,6726.058
27393,1.1335394
28249,4788.623
29105,3874.965
29961,3287.179
30817,4422.4756
31673,4504.414
32529,4930.797
33385,1.2632918
34241,5114.858
35097,5240.7676
35953,4986.728
36809,5460.803
37665,5977.264
38521,5783.892
39377,2.34364
40233,2488.9465
2,6422.6475
858,6993.238
1714,6855.447
2570,7931.1196
3426,0.6066613
4282,3673.8547
5138,4409.257
5994,3996.7302
6850,4358.3633
7706,3617.2617
8562,3856.5825
9418,0.8161056
10274,2499.748
11130,4483.072
11986,3205.0361
12842,7845.552
13698,7055.5396
14554,6331.774
15410,0.8170929
16266,3348.6726
17122,4279.799
17978,4440.203
18834,3899.929
19690,3847.455
20546,2810.4043
21402,0.6506442
22258,3406.7405
23114,6844.177
23970,6875.6484
24826,6770.9673
25682,7604.133
26538,8918.966
27394,0.5238201
28250,2887.7812
29106,3219.8499
29962,2562.4387
30818,4008.1382
31674,4745.0635
32530,5091.984
33386,0.65147245
34242,3452.0393
35098,6290.2334
35954,5801.6836
36810,6614.4805
37666,6502.788
38522,7330.8394
39378,1.7061831
40234,1791.5131
3,8356.556
859,8472.468
1715,8558.919
2571,10033.176
3427,0.88386506
4283,4625.4897
5139,5876.3296
5995,5321.1147
6851,5759.4985
7707,5087.0903
8563,5243.008
9419,1.5338783
10275,3972.681
11131,7460.4883
11987,5259.492
12843,9667.179
13699,9803.081
14555,9306.557
15411,1.5645549
16267,5234.588
17123,7237.5825
17979,5225.668
18835,5202.859
19691,4533.4194
20547,4421.075
21403,1.334048
22259,5105.022
23115,8806.675
23971,8940.036
24827,8880.886
25683,9638.95
26539,11241.84
27395,0.7056575
28251,3619.1843
29107,6085.6064
29963,4944.8423
30819,6677.3057
31675,6786.841
32531,7343.7793
33387,1.3559238
34243,6052.5234
35099,8911.56
35955,7850.3574
36811,9115.207
37667,9117.946
38523,9709.129
39379,2.4421303
40235,3213.5286
4,6550.854
860,6725.1855
1716,6615.7236
2572,7810.133
3428,0.61279863
4284,3124.8137
5140,4610.5127
5996,4329.8374
6852,4793.069
7708,4094.4995
8564,4319.813
9420,1.2437555
10276,2754.4282
11132,5574.6484
11988,4054.7615
12844,7662.2017
13700,7744.137
14556,7033.5347
15412,1.0648022
16268,3399.2546
17124,5107.7007
17980,4083.3486
18836,3892.0984
19692,3326.1162
20548,3346.0574
21404,0.9386899
22260,3488.4067
23116,6431.3403
23972,6657.0195
24828,6447.3027
25684,7153.8853
26540,8586.851
27396,0.43640915
28252,2365.9114
29108,4319.8584
29964,3728.9062
30820,5059.0005
31676,5095.2295
32532,5576.616
33388,0.9856558
34244,3986.0886
35100,6378.722
35956,5975.3774
36812,6588.313
37668,6593.713
38524,7036.024
39380,2.1797884
40236,2186.5051
5,7360.89
861,7395.097
1717,7291.996
2573,8621.046
3429,0.48208812
4285,4301.052
5141,4901.077
5997,4443.584
6853,4786.965
7709,4074.2322
8565,4290.1157
9421,1.0407913
10277,3633.5889
11133,4940.5894
11989,4533.9126
12845,8488.944
13701,7854.664
14557,7926.771
15413,0.96971923
16269,4633.9023
17125,3945.061
17981,3824.5046
18837,3520.3416
19693,3364.8306
20549,3193.2283
21405,0.72898316
22261,4555.8877
23117,7937.605
23973,8114.0825
24829,7817.593
25685,8344.1
26541,9852.846
27397,0.2946545
28253,3245.7983
29109,3132.015
29965,3123.6333
30821,3932.5269
